Textbox201,Textbox215,Textbox219,Textbox223,Textbox199,Textbox217,Textbox203,Textbox209,Textbox221
#Error,#Error,#Error,#Error,#Error,#Error,#Error,#Error,#Error

Department1,Responsible_Unit1,Operation_Number1,Operation__English_1,Operation_Type1,Modality1,Lending_Instrument1,Operation_Stage1,Team_Leader1,Clause_ID,Clause_Number,Contract_ID,SL_VW_CONTRACT_Operation_Number,UDR,Clause_Status__English_,Clause_Type__English_,B_Clause_Description,Clause_Submission_Date,Clause_Approved_Date,Clause_Original_Expiration_Date,Clause_Current_Expiration_Date,Days_Between_Approval_Date_and_Expiration_Date,Days_to_Expiration
INE,INE/WSA,CR-G1008,Support the rural component of the Water and Sanitation Program and the fulfillment of Sustainable Development Goal 6 through pilot projects in Costa Rica,IGR,,,DI,"ORTIZ STRADTMANN, SILVIA",705411,Artículo 3.01(b),36949,ATN/WS-21927-CR,CID/CCR,FULFILLED,Sectorial Prior Condition,Designación de funcionarios autorizados para solicitar desembolsos y envío de firmas.,24-Feb-2026,28-Apr-2026,12-May-2026,12-May-2026,14,-41
INE,INE/WSA,CR-G1008,Support the rural component of the Water and Sanitation Program and the fulfillment of Sustainable Development Goal 6 through pilot projects in Costa Rica,IGR,,,DI,"ORTIZ STRADTMANN, SILVIA",705413,Artículo 3.01(c),36949,ATN/WS-21927-CR,CID/CCR,FULFILLED,Sectorial Prior Condition,Información de la cuenta bancaria donde se depositarán los desembolsos.,24-Feb-2026,28-Apr-2026,12-May-2026,12-May-2026,14,-41
INE,INE/WSA,CR-G1008,Support the rural component of the Water and Sanitation Program and the fulfillment of Sustainable Development Goal 6 through pilot projects in Costa Rica,IGR,,,DI,"ORTIZ STRADTMANN, SILVIA",705414,Artículo 3.01(d),36949,ATN/WS-21927-CR,CID/CCR,FULFILLED,Sectorial Prior Condition,Demostración de un sistema de información financiera y control interno adecuado.,27-Apr-2026,28-Apr-2026,12-May-2026,12-May-2026,14,-41
MIF,MIF/MIF,CR-G1010,Circular Economy from Agroforestry Residues for Decarbonization,IGR,,MIF,DI,"ERNEST MONDOL, WILLIAM",678753,13,34336,GRC/ME-19739-CR,CID/CCR,FULFILLED,Financial,Estados Financieros Auditados,17-May-2024,17-Jun-2024,31-Mar-2024,31-Mar-2024,-78,-813
MIF,MIF/MIF,CR-G1010,Circular Economy from Agroforestry Residues for Decarbonization,IGR,,MIF,DI,"ERNEST MONDOL, WILLIAM",678754,13,34336,GRC/ME-19739-CR,CID/CCR,FULFILLED,Financial,Estados Financieros Auditados,15-Jul-2025,07-Aug-2025,31-Mar-2025,31-Mar-2025,-129,-448
MIF,MIF/MIF,CR-G1010,Circular Economy from Agroforestry Residues for Decarbonization,IGR,,MIF,DI,"ERNEST MONDOL, WILLIAM",678751,4a.,34336,GRC/ME-19739-CR,CID/CCR,FULFILLED,Sectorial Prior Condition,Condiciones previas al primer desembolso,08-Feb-2023,20-Feb-2023,10-Jul-2023,10-Jul-2023,140,-1078
MIF,MIF/MIF,CR-G1010,Circular Economy from Agroforestry Residues for Decarbonization,IGR,,MIF,DI,"ERNEST MONDOL, WILLIAM",678750,IV.,34336,GRC/ME-19739-CR,CID/CCR,TRACK,Financial,Last Disbursement / Plazo último desembolso,,,10-Jan-2026,10-Jan-2026,,-163
MIF,MIF/MIF,CR-G1010,Circular Economy from Agroforestry Residues for Decarbonization,IGR,,MIF,DI,"ERNEST MONDOL, WILLIAM",681553,VI. 6.2,34336,GRC/ME-19739-CR,CID/CCR,TRACK,Financial,Contingent: Ventas brutas anuales,,,15-Oct-2026,15-Oct-2026,,115
MIF,MIF/MIF,CR-G1010,Circular Economy from Agroforestry Residues for Decarbonization,IGR,,MIF,DI,"ERNEST MONDOL, WILLIAM",681558,VI. 6.2,34336,GRC/ME-19739-CR,CID/CCR,TRACK,Financial,Contingent: Ventas brutas anuales,,,15-Apr-2029,15-Apr-2029,,1028
MIF,MIF/MIF,CR-G1010,Circular Economy from Agroforestry Residues for Decarbonization,IGR,,MIF,DI,"ERNEST MONDOL, WILLIAM",681552,VI. 6.2,34336,GRC/ME-19739-CR,CID/CCR,TRACK,Financial,Contingent: Ventas brutas anuales,,,15-Apr-2026,15-Apr-2026,,-68
MIF,MIF/MIF,CR-G1010,Circular Economy from Agroforestry Residues for Decarbonization,IGR,,MIF,DI,"ERNEST MONDOL, WILLIAM",681555,VI. 6.2,34336,GRC/ME-19739-CR,CID/CCR,TRACK,Financial,Contingent: Ventas brutas anuales,,,15-Oct-2027,15-Oct-2027,,480
MIF,MIF/MIF,CR-G1010,Circular Economy from Agroforestry Residues for Decarbonization,IGR,,MIF,DI,"ERNEST MONDOL, WILLIAM",681561,VI. 6.2,34336,GRC/ME-19739-CR,CID/CCR,TRACK,Financial,Contingent: Ventas brutas anuales,,,15-Oct-2030,15-Oct-2030,,1576
MIF,MIF/MIF,CR-G1010,Circular Economy from Agroforestry Residues for Decarbonization,IGR,,MIF,DI,"ERNEST MONDOL, WILLIAM",681559,VI. 6.2,34336,GRC/ME-19739-CR,CID/CCR,TRACK,Financial,Contingent: Ventas brutas anuales,,,15-Oct-2029,15-Oct-2029,,1211
MIF,MIF/MIF,CR-G1010,Circular Economy from Agroforestry Residues for Decarbonization,IGR,,MIF,DI,"ERNEST MONDOL, WILLIAM",681560,VI. 6.2,34336,GRC/ME-19739-CR,CID/CCR,TRACK,Financial,Contingent: Ventas brutas anuales,,,15-Apr-2030,15-Apr-2030,,1393
MIF,MIF/MIF,CR-G1010,Circular Economy from Agroforestry Residues for Decarbonization,IGR,,MIF,DI,"ERNEST MONDOL, WILLIAM",681557,VI. 6.2,34336,GRC/ME-19739-CR,CID/CCR,TRACK,Financial,Contingent: Ventas brutas anuales,,,15-Oct-2028,15-Oct-2028,,846
MIF,MIF/MIF,CR-G1010,Circular Economy from Agroforestry Residues for Decarbonization,IGR,,MIF,DI,"ERNEST MONDOL, WILLIAM",681556,VI. 6.2,34336,GRC/ME-19739-CR,CID/CCR,TRACK,Financial,Contingent: Ventas brutas anuales,,,15-Apr-2028,15-Apr-2028,,663
MIF,MIF/MIF,CR-G1010,Circular Economy from Agroforestry Residues for Decarbonization,IGR,,MIF,DI,"ERNEST MONDOL, WILLIAM",681554,VI. 6.2,34336,GRC/ME-19739-CR,CID/CCR,TRACK,Financial,Contingent: Ventas brutas anuales,,,15-Apr-2027,15-Apr-2027,,297
MIF,MIF/MIF,CR-G1011,Rethinking Packaging: Disrupting the food industry with circular solutions,IGR,,SMP,DI,"ERNEST MONDOL, WILLIAM",685173,11.,35012,GRC/OC-20328-CR,CID/CCR,FULFILLED,Financial,Estados Financieros Auditados,06-Jun-2025,12-Jun-2025,31-Mar-2025,31-Mar-2025,-73,-448
MIF,MIF/MIF,CR-G1011,Rethinking Packaging: Disrupting the food industry with circular solutions,IGR,,SMP,DI,"ERNEST MONDOL, WILLIAM",685174,11.,35012,GRC/OC-20328-CR,CID/CCR,TRACK,Financial,Estados Financieros Auditados,,,31-Mar-2026,31-Mar-2026,,-83
MIF,MIF/MIF,CR-G1011,Rethinking Packaging: Disrupting the food industry with circular solutions,IGR,,SMP,DI,"ERNEST MONDOL, WILLIAM",685176,4.3,35012,GRC/OC-20328-CR,CID/CCR,FULFILLED,Financial,Contingent: Ingresos brutos anuales,06-Jun-2025,12-Jun-2025,15-Oct-2024,15-Oct-2024,-240,-615
MIF,MIF/MIF,CR-G1011,Rethinking Packaging: Disrupting the food industry with circular solutions,IGR,,SMP,DI,"ERNEST MONDOL, WILLIAM",685178,4.3,35012,GRC/OC-20328-CR,CID/CCR,TRACK,Financial,Contingent: Ingresos brutos anuales,,,15-Oct-2025,15-Oct-2025,,-250
MIF,MIF/MIF,CR-G1011,Rethinking Packaging: Disrupting the food industry with circular solutions,IGR,,SMP,DI,"ERNEST MONDOL, WILLIAM",685184,4.3,35012,GRC/OC-20328-CR,CID/CCR,TRACK,Financial,Contingent: Ingresos brutos anuales,,,15-Oct-2028,15-Oct-2028,,846
MIF,MIF/MIF,CR-G1011,Rethinking Packaging: Disrupting the food industry with circular solutions,IGR,,SMP,DI,"ERNEST MONDOL, WILLIAM",685185,4.3,35012,GRC/OC-20328-CR,CID/CCR,TRACK,Financial,Contingent: Ingresos brutos anuales,,,15-Apr-2029,15-Apr-2029,,1028
MIF,MIF/MIF,CR-G1011,Rethinking Packaging: Disrupting the food industry with circular solutions,IGR,,SMP,DI,"ERNEST MONDOL, WILLIAM",685179,4.3,35012,GRC/OC-20328-CR,CID/CCR,TRACK,Financial,Contingent: Ingresos brutos anuales,,,15-Apr-2026,15-Apr-2026,,-68
MIF,MIF/MIF,CR-G1011,Rethinking Packaging: Disrupting the food industry with circular solutions,IGR,,SMP,DI,"ERNEST MONDOL, WILLIAM",685180,4.3,35012,GRC/OC-20328-CR,CID/CCR,TRACK,Financial,Contingent: Ingresos brutos anuales,,,15-Oct-2026,15-Oct-2026,,115
MIF,MIF/MIF,CR-G1011,Rethinking Packaging: Disrupting the food industry with circular solutions,IGR,,SMP,DI,"ERNEST MONDOL, WILLIAM",685182,4.3,35012,GRC/OC-20328-CR,CID/CCR,TRACK,Financial,Contingent: Ingresos brutos anuales,,,15-Oct-2027,15-Oct-2027,,480
MIF,MIF/MIF,CR-G1011,Rethinking Packaging: Disrupting the food industry with circular solutions,IGR,,SMP,DI,"ERNEST MONDOL, WILLIAM",685183,4.3,35012,GRC/OC-20328-CR,CID/CCR,TRACK,Financial,Contingent: Ingresos brutos anuales,,,15-Apr-2028,15-Apr-2028,,663
MIF,MIF/MIF,CR-G1011,Rethinking Packaging: Disrupting the food industry with circular solutions,IGR,,SMP,DI,"ERNEST MONDOL, WILLIAM",685181,4.3,35012,GRC/OC-20328-CR,CID/CCR,TRACK,Financial,Contingent: Ingresos brutos anuales,,,15-Apr-2027,15-Apr-2027,,297
MIF,MIF/MIF,CR-G1011,Rethinking Packaging: Disrupting the food industry with circular solutions,IGR,,SMP,DI,"ERNEST MONDOL, WILLIAM",685175,4.3,35012,GRC/OC-20328-CR,CID/CCR,FULFILLED,Financial,Contingent: Ingresos brutos anuales,06-Jun-2025,12-Jun-2025,15-Apr-2024,15-Apr-2024,-423,-798
MIF,MIF/MIF,CR-G1011,Rethinking Packaging: Disrupting the food industry with circular solutions,IGR,,SMP,DI,"ERNEST MONDOL, WILLIAM",685177,4.3,35012,GRC/OC-20328-CR,CID/CCR,FULFILLED,Financial,Contingent: Ingresos brutos anuales,06-Jun-2025,12-Jun-2025,15-Apr-2025,15-Apr-2025,-58,-433
MIF,MIF/MIF,CR-G1011,Rethinking Packaging: Disrupting the food industry with circular solutions,IGR,,SMP,DI,"ERNEST MONDOL, WILLIAM",685167,4a.,35012,GRC/OC-20328-CR,CID/CCR,FULFILLED,Sectorial Prior Condition,Condiciones previas al primer desembolso,25-Mar-2024,02-Apr-2024,12-Apr-2024,12-Apr-2024,10,-801
MIF,MIF/MIF,CR-G1011,Rethinking Packaging: Disrupting the food industry with circular solutions,IGR,,SMP,DI,"ERNEST MONDOL, WILLIAM",685166,V.,35012,GRC/OC-20328-CR,CID/CCR,TRACK,Financial,Last Disbursement / Plazo último desembolso,,,12-Apr-2026,12-Apr-2026,,-71
MIF,MIF/MIF,CR-G1012,Carbon Positive: Transforming Agricultural Value Chains into Carbon Sinks,IGR,,MIF,DI,"ERNEST MONDOL, WILLIAM",693703,11.,36066,GRC/ME-21185-CR,CID/CCR,TRACK,Financial,Audited Financial Statements,,,31-Mar-2027,31-Mar-2027,,282
MIF,MIF/MIF,CR-G1012,Carbon Positive: Transforming Agricultural Value Chains into Carbon Sinks,IGR,,MIF,DI,"ERNEST MONDOL, WILLIAM",693702,11.,36066,GRC/ME-21185-CR,CID/CCR,TRACK,Financial,Audited Financial Statements,,,31-Mar-2026,31-Mar-2026,,-83
MIF,MIF/MIF,CR-G1012,Carbon Positive: Transforming Agricultural Value Chains into Carbon Sinks,IGR,,MIF,DI,"ERNEST MONDOL, WILLIAM",693712,4.2,36066,GRC/ME-21185-CR,CID/CCR,TRACK,Financial,"CONTINGENT: [Gross Income] Accumulated Gross Income of the last 12 calendar months, in the income statement of the financial statements in the equivalent of US dollars.",,,15-May-2029,15-May-2029,,1058
MIF,MIF/MIF,CR-G1012,Carbon Positive: Transforming Agricultural Value Chains into Carbon Sinks,IGR,,MIF,DI,"ERNEST MONDOL, WILLIAM",693710,4.2,36066,GRC/ME-21185-CR,CID/CCR,TRACK,Financial,"CONTINGENT: [Gross Income] Accumulated Gross Income of the last 12 calendar months, in the income statement of the financial statements in the equivalent of US dollars.",,,15-May-2027,15-May-2027,,327
MIF,MIF/MIF,CR-G1012,Carbon Positive: Transforming Agricultural Value Chains into Carbon Sinks,IGR,,MIF,DI,"ERNEST MONDOL, WILLIAM",693715,4.2,36066,GRC/ME-21185-CR,CID/CCR,TRACK,Financial,"CONTINGENT: [Gross Income] Accumulated Gross Income of the last 12 calendar months, in the income statement of the financial statements in the equivalent of US dollars.",,,15-May-2032,15-May-2032,,2154
MIF,MIF/MIF,CR-G1012,Carbon Positive: Transforming Agricultural Value Chains into Carbon Sinks,IGR,,MIF,DI,"ERNEST MONDOL, WILLIAM",693711,4.2,36066,GRC/ME-21185-CR,CID/CCR,TRACK,Financial,"CONTINGENT: [Gross Income] Accumulated Gross Income of the last 12 calendar months, in the income statement of the financial statements in the equivalent of US dollars.",,,15-May-2028,15-May-2028,,693
MIF,MIF/MIF,CR-G1012,Carbon Positive: Transforming Agricultural Value Chains into Carbon Sinks,IGR,,MIF,DI,"ERNEST MONDOL, WILLIAM",693713,4.2,36066,GRC/ME-21185-CR,CID/CCR,TRACK,Financial,"CONTINGENT: [Gross Income] Accumulated Gross Income of the last 12 calendar months, in the income statement of the financial statements in the equivalent of US dollars.",,,15-May-2030,15-May-2030,,1423
MIF,MIF/MIF,CR-G1012,Carbon Positive: Transforming Agricultural Value Chains into Carbon Sinks,IGR,,MIF,DI,"ERNEST MONDOL, WILLIAM",693709,4.2,36066,GRC/ME-21185-CR,CID/CCR,TRACK,Financial,"CONTINGENT: [Gross Income] Accumulated Gross Income of the last 12 calendar months, in the income statement of the financial statements in the equivalent of US dollars.",,,15-May-2026,15-May-2026,,-38
MIF,MIF/MIF,CR-G1012,Carbon Positive: Transforming Agricultural Value Chains into Carbon Sinks,IGR,,MIF,DI,"ERNEST MONDOL, WILLIAM",693714,4.2,36066,GRC/ME-21185-CR,CID/CCR,TRACK,Financial,"CONTINGENT: [Gross Income] Accumulated Gross Income of the last 12 calendar months, in the income statement of the financial statements in the equivalent of US dollars.",,,15-May-2031,15-May-2031,,1788
MIF,MIF/MIF,CR-G1012,Carbon Positive: Transforming Agricultural Value Chains into Carbon Sinks,IGR,,MIF,DI,"ERNEST MONDOL, WILLIAM",693700,4.a.,36066,GRC/ME-21185-CR,CID/CCR,FULFILLED,Sectorial Prior Condition,Prior Conditions for first disbursement,14-Nov-2024,15-Nov-2024,06-May-2025,06-May-2025,172,-412
MIF,MIF/MIF,CR-G1012,Carbon Positive: Transforming Agricultural Value Chains into Carbon Sinks,IGR,,MIF,DI,"ERNEST MONDOL, WILLIAM",693699,V.,36066,GRC/ME-21185-CR,CID/CCR,TRACK,Financial,Last Disbursement / Plazo último desembolso,,,06-Nov-2027,06-Nov-2027,,502
MIF,MIF/MIF,CR-T1305,Pathways for Longevity: Silver Economy solutions towards a result-based financing strategy,TCP,,MIF,DI,"ERNEST MONDOL, WILLIAM",702931,4.a,37005,ATN/JF-21970-CR,CID/CCR,FULFILLED,Sectorial Prior Condition,Condiciones Previas Primer Desembolso,11-May-2026,11-May-2026,21-May-2026,21-May-2026,10,-32
MIF,MIF/MIF,CR-T1305,Pathways for Longevity: Silver Economy solutions towards a result-based financing strategy,TCP,,MIF,DI,"ERNEST MONDOL, WILLIAM",702923,V,37005,ATN/JF-21970-CR,CID/CCR,TRACK,Financial,Last Disbursement / Plazo último desembolso,,,21-May-2029,21-May-2029,,1064
PTI,PTI/ARD,CR-T1259,Implementation Support to the Program Toward a Green Economy (CR-L1147),TCP,,,DI,"LE POMMELLEC, MARION",678056,Eligibility Condition,34375,ATN/OC-19776-CR,CID/CCR,FULFILLED,Sectorial Prior Condition,Condition for Eligibility,20-Dec-2022,20-Dec-2022,07-Mar-2023,07-Mar-2023,77,-1203
PTI,PTI/ARD,CR-T1259,Implementation Support to the Program Toward a Green Economy (CR-L1147),TCP,,,DI,"LE POMMELLEC, MARION",678054,Final Disbursement,34375,ATN/OC-19776-CR,CID/CCR,TRACK,Financial,Final Disbursement Clause.,,,07-Dec-2025,07-Dec-2026,,168
PTI,PTI/ARD,CR-T1270,Support for the Design and Implementation of the Sustainable Agro-landscapes Initiative for Carbon Neutrality in the Agricultural and Forestry Sector in Costa Rica,TCP,,,DI,"LE POMMELLEC, MARION",684852,Eligibility Condition,35055,ATN/AC-20354-CR,CID/CCR,FULFILLED,Sectorial Prior Condition,Condition for Eligibility,13-Oct-2023,13-Oct-2023,26-Dec-2023,26-Dec-2023,74,-909
PTI,PTI/ARD,CR-T1270,Support for the Design and Implementation of the Sustainable Agro-landscapes Initiative for Carbon Neutrality in the Agricultural and Forestry Sector in Costa Rica,TCP,,,DI,"LE POMMELLEC, MARION",684853,Eligibility Condition,35053,ATN/AG-20353-CR,CID/CCR,FULFILLED,Sectorial Prior Condition,Condition for Eligibility,11-Oct-2023,12-Oct-2023,26-Dec-2023,26-Dec-2023,75,-909
PTI,PTI/ARD,CR-T1270,Support for the Design and Implementation of the Sustainable Agro-landscapes Initiative for Carbon Neutrality in the Agricultural and Forestry Sector in Costa Rica,TCP,,,DI,"LE POMMELLEC, MARION",684851,Final Disbursement,35053,ATN/AG-20353-CR,CID/CCR,TRACK,Financial,Final Disbursement Clause.,,,26-Sep-2025,26-Sep-2026,,96
PTI,PTI/ARD,CR-T1270,Support for the Design and Implementation of the Sustainable Agro-landscapes Initiative for Carbon Neutrality in the Agricultural and Forestry Sector in Costa Rica,TCP,,,DI,"LE POMMELLEC, MARION",684850,Final Disbursement,35055,ATN/AC-20354-CR,CID/CCR,TRACK,Financial,Final Disbursement Clause.,,,26-Sep-2025,26-Sep-2026,,96
PTI,PTI/CTI,CR-T1275,Promotion of Technology Guarantee and Technology Appraisals for SMEs with Innovative and Technological Potential,TCP,,,DI,"CRESPI, GUSTAVO ATILIO",693423,Eligibility Condition,36023,ATN/KR-21144-CR,CID/CCR,FULFILLED,Sectorial Prior Condition,Condition for Eligibility,24-Oct-2024,24-Oct-2024,01-Jan-2025,01-Jan-2025,69,-537
PTI,PTI/CTI,CR-T1275,Promotion of Technology Guarantee and Technology Appraisals for SMEs with Innovative and Technological Potential,TCP,,,DI,"CRESPI, GUSTAVO ATILIO",693419,Final Disbursement,36023,ATN/KR-21144-CR,CID/CCR,TRACK,Financial,Final Disbursement Clause.,,,01-Oct-2027,01-Oct-2027,,466
PTI,PTI/CTI,CR-T1282,Support for the National Statistical System in Capacity Development for the Dissemination of Business Statistics Results and Access to Microdata for Research Purposes,TCP,,,DI,"CRESPI, GUSTAVO ATILIO",692241,Eligibility Condition,35891,ATN/OC-21034-CR,CID/CCR,FULFILLED,Sectorial Prior Condition,Condition for Eligibility,12-Sep-2024,18-Sep-2024,16-Nov-2024,16-Nov-2024,59,-583
PTI,PTI/CTI,CR-T1282,Support for the National Statistical System in Capacity Development for the Dissemination of Business Statistics Results and Access to Microdata for Research Purposes,TCP,,,DI,"CRESPI, GUSTAVO ATILIO",692240,Final Disbursement,35891,ATN/OC-21034-CR,CID/CCR,TRACK,Financial,Final Disbursement Clause.,,,16-Aug-2027,16-Aug-2027,,420
PTI,PTI/CTI,CR-T1299,Strengthening the Institutional Capacities of the Costa Rican Innovation and Research Promoter (PCII),TCP,,,DI,"CRESPI, GUSTAVO ATILIO",699837,Eligibility Condition,36704,ATN/OC-21705-CR,CID/CCR,FULFILLED,Sectorial Prior Condition,Condition for Eligibility,07-Jul-2025,07-Jul-2025,03-Oct-2025,03-Oct-2025,88,-262
PTI,PTI/TIN,CR-T1271,Accelerating the digital transformation of airports in Costa Rica,TCP,,,DI,"LUCENTI, KRISTA",686210,Eligibility Condition,35233,ATN/KK-20487-CR,CID/CCR,FULFILLED,Sectorial Prior Condition,Condition for Eligibility,07-Dec-2023,07-Dec-2023,01-Mar-2024,01-Mar-2024,85,-843
PTI,PTI/TIN,CR-T1271,Accelerating the digital transformation of airports in Costa Rica,TCP,,,DI,"LUCENTI, KRISTA",686205,Final Disbursement,35233,ATN/KK-20487-CR,CID/CCR,TRACK,Financial,Final Disbursement Clause.,,,01-Dec-2025,01-Dec-2026,,162
PTI,PTI/TIN,CR-T1288,Support for the implementation of the Roadmap for Strengthening the Semiconductor Ecosystem in Costa Rica,TCP,,,DI,"MENDEZ MEJIA, ERICK DANIEL",700038,Eligibility Condition,36725,ATN/OC-21728-CR,PTI/TIN,FULFILLED,Sectorial Prior Condition,Condition for Eligibility,16-Jul-2025,16-Jul-2025,11-Oct-2025,11-Oct-2025,87,-254
PTI,PTI/TIN,CR-T1288,Support for the implementation of the Roadmap for Strengthening the Semiconductor Ecosystem in Costa Rica,TCP,,,DI,"MENDEZ MEJIA, ERICK DANIEL",700037,Final Disbursement,36725,ATN/OC-21728-CR,PTI/TIN,TRACK,Financial,Final Disbursement Clause.,,,11-Jul-2028,11-Jul-2028,,750
PTI,PTI/TIN,CR-T1309,The effects of physical and digital infrastructure and trade facilitation interventions at borders,TCP,,,DI,"CORCUERA-SANTAMARIA, SANDRA",702620,Eligibility Condition,37168,ATN/OC-22103-CR,PTI/TIN,FULFILLED,Sectorial Prior Condition,Condition for Eligibility,12-Nov-2025,12-Nov-2025,07-Feb-2026,07-Feb-2026,87,-135
PTI,PTI/TIN,CR-T1309,The effects of physical and digital infrastructure and trade facilitation interventions at borders,TCP,,,DI,"CORCUERA-SANTAMARIA, SANDRA",702615,Final Disbursement,37168,ATN/OC-22103-CR,PTI/TIN,TRACK,Financial,Final Disbursement Clause.,,,07-Nov-2027,07-Nov-2027,,503
PTI,PTI/TIN,CR-T1310,Operational support for the completion of the Border Integration Program,TCP,,,DI,"MENDEZ MEJIA, ERICK DANIEL",706290,Eligibility Condition,37486,ATN/OC-22342-CR,PTI/TIN,FULFILLED,Sectorial Prior Condition,Condition for Eligibility,20-Apr-2026,20-Apr-2026,13-Jul-2026,13-Jul-2026,84,21
PTI,PTI/TIN,CR-T1310,Operational support for the completion of the Border Integration Program,TCP,,,DI,"MENDEZ MEJIA, ERICK DANIEL",706289,Final Disbursement,37486,ATN/OC-22342-CR,PTI/TIN,TRACK,Financial,Final Disbursement Clause.,,,13-Apr-2028,13-Apr-2028,,661
SCL,SCL/EDU,CR-T1244,Evaluation of a New Model of Hybrid Learning and Skill Certification for Technical Education,TCP,,,DI,"CASTRO DE SOUZA MAROTTA, LUANA",667964,Eligibility Condition,33225,ATN/OC-18831-CR,CID/CCR,FULFILLED,Sectorial Prior Condition,Condition for Eligibility,29-Sep-2021,30-Sep-2021,20-Dec-2021,20-Dec-2021,81,-1645
SCL,SCL/EDU,CR-T1244,Evaluation of a New Model of Hybrid Learning and Skill Certification for Technical Education,TCP,,,DI,"CASTRO DE SOUZA MAROTTA, LUANA",667965,Final Disbursement,33225,ATN/OC-18831-CR,CID/CCR,TRACK,Financial,Final Disbursement Clause.,,,21-Sep-2024,21-Sep-2026,,91
SCL,SCL/EDU,CR-T1263,Innovation for the development of XXI century skills in Costa Rica: digital skills with gender focus,TCP,,,DI,"CASTRO DE SOUZA MAROTTA, LUANA",682348,Eligibility Condition,34697,ATN/KK-20046-CR,CID/CCR,FULFILLED,Sectorial Prior Condition,Condition for Eligibility,06-Jun-2023,08-Jun-2023,31-Aug-2023,31-Aug-2023,84,-1026
SCL,SCL/EDU,CR-T1263,Innovation for the development of XXI century skills in Costa Rica: digital skills with gender focus,TCP,,,DI,"CASTRO DE SOUZA MAROTTA, LUANA",682354,Final Disbursement,34697,ATN/KK-20046-CR,CID/CCR,TRACK,Financial,Final Disbursement Clause.,,,31-May-2026,31-May-2027,,343
SCL,SCL/EDU,CR-T1278,Operational and technical support for the start-up and execution of Programs to Improve the Quality and Efficiency of the Costa Rican Educational System,TCP,,,DI,"CASTRO DE SOUZA MAROTTA, LUANA",692803,Eligibility Condition,35960,ATN/OC-21095-CR,CID/CCR,FULFILLED,Sectorial Prior Condition,Condition for Eligibility,24-Sep-2024,24-Sep-2024,09-Dec-2024,09-Dec-2024,76,-560
SCL,SCL/EDU,CR-T1278,Operational and technical support for the start-up and execution of Programs to Improve the Quality and Efficiency of the Costa Rican Educational System,TCP,,,DI,"CASTRO DE SOUZA MAROTTA, LUANA",692800,Final Disbursement,35960,ATN/OC-21095-CR,CID/CCR,TRACK,Financial,Final Disbursement Clause.,,,09-Sep-2026,09-Sep-2026,,79
SCL,SCL/EDU,CR-T1292,Promoting efficiency in the management of educational resources,TCP,,,DI,"CASTRO DE SOUZA MAROTTA, LUANA",699985,Eligibility Condition,36713,ATN/OC-21719-CR,CID/CCR,FULFILLED,Sectorial Prior Condition,Condition for Eligibility,14-Jul-2025,14-Jul-2025,10-Oct-2025,10-Oct-2025,88,-255
SCL,SCL/EDU,CR-T1292,Promoting efficiency in the management of educational resources,TCP,,,DI,"CASTRO DE SOUZA MAROTTA, LUANA",699981,Final Disbursement,36713,ATN/OC-21719-CR,CID/CCR,TRACK,Financial,Final Disbursement Clause.,,,10-Jul-2027,10-Jul-2027,,383
SCL,SCL/GDI,CR-T1281,Support for the Implementation of Costa Rica's Gender Route,TCP,,,DI,"US ALVAREZ, HUGO AMADOR",690636,Eligibility Condition,35607,ATN/OC-20796-CR,SCL/GDI,FULFILLED,Sectorial Prior Condition,Condition for Eligibility,31-May-2024,04-Jun-2024,23-Aug-2024,23-Aug-2024,80,-668
SCL,SCL/GDI,CR-T1281,Support for the Implementation of Costa Rica's Gender Route,TCP,,,DI,"US ALVAREZ, HUGO AMADOR",690634,Final Disbursement,35607,ATN/OC-20796-CR,SCL/GDI,TRACK,Financial,Final Disbursement Clause.,,,23-Nov-2026,23-Nov-2026,,154
SCL,SCL/HNP,CR-T1209,Costa Rica - Regional Malaria Elimination Intitative (RMEI) in Mesoamerica and Dominican Republic,TCP,,,DI,"IRIARTE CARCAMO, EMMA MARGARITA",649046,Eligibility Condition,31351,ATN/MM-17461-CR,CID/CCR,FULFILLED,Sectorial Prior Condition,Condition for Eligibility,30-Jul-2019,30-Jul-2019,16-Oct-2019,16-Oct-2019,78,-2441
SCL,SCL/HNP,CR-T1209,Costa Rica - Regional Malaria Elimination Intitative (RMEI) in Mesoamerica and Dominican Republic,TCP,,,DI,"IRIARTE CARCAMO, EMMA MARGARITA",649038,Eligibility Condition,31352,ATN/MM-17462-CR,CID/CCR,FULFILLED,Sectorial Prior Condition,Condition for Eligibility,30-Jul-2019,30-Jul-2019,16-Oct-2019,16-Oct-2019,78,-2441
SCL,SCL/HNP,CR-T1209,Costa Rica - Regional Malaria Elimination Intitative (RMEI) in Mesoamerica and Dominican Republic,TCP,,,DI,"IRIARTE CARCAMO, EMMA MARGARITA",649033,Final Disbursement,31352,ATN/MM-17462-CR,CID/CCR,TRACK,Financial,Final Disbursement Clause.,,,31-Dec-2022,31-Dec-2027,,557
SCL,SCL/HNP,CR-T1209,Costa Rica - Regional Malaria Elimination Intitative (RMEI) in Mesoamerica and Dominican Republic,TCP,,,DI,"IRIARTE CARCAMO, EMMA MARGARITA",649044,Final Disbursement,31351,ATN/MM-17461-CR,CID/CCR,TRACK,Financial,Final Disbursement Clause.,,,31-Dec-2022,31-Aug-2027,,435
